date,spread,ticker_a,ticker_b,beta,zscore,position
2016-04-25,21.840277645502432,V,MA,0.5563129026427767,-0.236543842166734,0
2016-04-26,22.05103450242374,V,MA,0.5563129026427767,-0.1503142153833795,0
2016-04-27,21.68292331247015,V,MA,0.5563129026427767,-0.4459042633178489,0
2016-04-28,21.307437743491484,V,MA,0.5563129026427767,-0.7522680379597083,0
2016-04-29,20.99772304405908,V,MA,0.5563129026427767,-1.0169709175610915,0
2016-05-02,21.72370739834636,V,MA,0.5563129026427767,-0.5402491679151415,0
2016-05-03,21.234384978554267,V,MA,0.5563129026427767,-0.9652526345632415,0
2016-05-04,21.227624753265214,V,MA,0.5563129026427767,-1.0685598830287215,0
2016-05-05,21.5288891709585,V,MA,0.5563129026427767,-0.8766961546227412,0
2016-05-06,21.606854496168857,V,MA,0.5563129026427767,-0.8518956866667202,0
2016-05-09,22.05105078370667,V,MA,0.5563129026427767,-0.4969707301857378,0
2016-05-10,22.48033550042068,V,MA,0.5563129026427767,-0.13796082326637332,0
2016-05-11,21.487947476416466,V,MA,0.5563129026427767,-1.0066088844751153,0
2016-05-12,22.331512492387127,V,MA,0.5563129026427767,-0.26655895325275575,0
2016-05-13,21.60051956427676,V,MA,0.5563129026427767,-0.9129270258619911,0
2016-05-16,22.090308020220697,V,MA,0.5563129026427767,-0.45093838405965214,0
2016-05-17,21.43738094710362,V,MA,0.5563129026427767,-0.9992858500290916,0
2016-05-18,22.0181479820848,V,MA,0.5563129026427767,-0.4529974512523615,0
2016-05-19,21.99322896025852,V,MA,0.5563129026427767,-0.44200011752127855,0
2016-05-20,22.32574013083355,V,MA,0.5563129026427767,-0.11582708620767408,0
2016-05-23,22.10152462386772,V,MA,0.5563129026427767,-0.28211384221937696,0
2016-05-24,23.389861502279807,V,MA,0.5563129026427767,0.9163496815494597,0
2016-05-25,23.10734407335428,V,MA,0.5563129026427767,0.7014063133000875,0
2016-05-26,23.088130685335287,V,MA,0.5563129026427767,0.7614189594949722,0
2016-05-27,23.28374577649148,V,MA,0.5563129026427767,0.99707522328598,0
2016-05-31,23.28392371703719,V,MA,0.5563129026427767,1.1293579524429354,0
2016-06-01,23.27744511241646,V,MA,0.5563129026427767,1.2202253539544776,0
2016-06-02,23.71135625235792,V,MA,0.5563129026427767,1.8155208207091271,0
2016-06-03,24.147780968507263,V,MA,0.5563129026427767,2.3135291742248367,-1
2016-06-06,24.387111379831047,V,MA,0.5563129026427767,2.283422345156615,-1
2016-06-07,24.422056944868864,V,MA,0.5563129026427767,2.060971424125606,-1
2016-06-08,24.71371673344869,V,MA,0.5563129026427767,2.0864301639498763,-1
2016-06-09,24.85889875074025,V,MA,0.5563129026427767,1.9867693885496787,-1
2016-06-10,24.80148101233778,V,MA,0.5563129026427767,1.7687956044378481,-1
2016-06-13,23.677361598579267,V,MA,0.5563129026427767,0.7723083912696953,-1
2016-06-14,23.877759173903637,V,MA,0.5563129026427767,0.8836597973653566,-1
2016-06-15,23.90873971062861,V,MA,0.5563129026427767,0.8527086606485823,-1
2016-06-16,23.688444746878112,V,MA,0.5563129026427767,0.6077543311622124,-1
2016-06-17,22.83516458363416,V,MA,0.5563129026427767,-0.2180254342816493,0
2016-06-20,22.6055048345305,V,MA,0.5563129026427767,-0.48083518433359185,0
2016-06-21,22.197636049093266,V,MA,0.5563129026427767,-0.8867964818736831,0
2016-06-22,22.00263823080919,V,MA,0.5563129026427767,-1.047917733769019,0
2016-06-23,22.721819525060404,V,MA,0.5563129026427767,-0.41016790491678734,0
2016-06-24,21.981445088175064,V,MA,0.5563129026427767,-1.129968699483344,0
2016-06-27,21.64624791991773,V,MA,0.5563129026427767,-1.4682024742974422,0
2016-06-28,22.634594586835377,V,MA,0.5563129026427767,-0.5085725890300882,0
2016-06-29,23.2104679247933,V,MA,0.5563129026427767,0.014779350960414042,0
2016-06-30,22.949482796115845,V,MA,0.5563129026427767,-0.30571844460450975,0
2016-07-01,22.824131439659773,V,MA,0.5563129026427767,-0.4881781311582128,0
2016-07-05,23.321104743235978,V,MA,0.5563129026427767,0.03758496519037319,0
2016-07-06,23.392341631688417,V,MA,0.5563129026427767,0.07263851397142668,0
2016-07-07,23.29671281007534,V,MA,0.5563129026427767,-0.03799349010264175,0
2016-07-08,24.682725097279096,V,MA,0.5563129026427767,1.4950739543944385,0
2016-07-11,24.67607295354437,V,MA,0.5563129026427767,1.3801098068363842,0
2016-07-12,24.913880023921067,V,MA,0.5563129026427767,1.518197841960364,0
2016-07-13,24.71655126813369,V,MA,0.5563129026427767,1.2241676880868522,0
2016-07-14,24.76696740906469,V,MA,0.5563129026427767,1.1948926734861258,0
2016-07-15,25.189379979032807,V,MA,0.5563129026427767,1.5076742120487183,0
2016-07-18,24.846579502512057,V,MA,0.5563129026427767,1.1309932485763128,0
2016-07-19,24.818780159576427,V,MA,0.5563129026427767,1.0773082634840836,0
2016-07-20,24.931770245442145,V,MA,0.5563129026427767,1.1498959741126884,0
2016-07-21,24.841977989156582,V,MA,0.5563129026427767,1.0584669277631213,0
2016-07-22,25.255187532413736,V,MA,0.5563129026427767,1.4052719161753415,0
2016-07-25,24.69798365699176,V,MA,0.5563129026427767,0.9053888396382184,0
2016-07-26,24.0525821872862,V,MA,0.5563129026427767,0.30582369439444174,0
2016-07-27,23.92168630069554,V,MA,0.5563129026427767,0.18546114173870176,0
2016-07-28,23.349075433364128,V,MA,0.5563129026427767,-0.31758741071451585,0
2016-07-29,22.69123732850141,V,MA,0.5563129026427767,-0.8724333302056598,0
2016-08-01,22.97630771009509,V,MA,0.5563129026427767,-0.6232854914412579,0
2016-08-02,22.90034869880308,V,MA,0.5563129026427767,-0.7056744437608208,0
2016-08-03,23.390465684596748,V,MA,0.5563129026427767,-0.30772171433818646,0
2016-08-04,23.671919478580666,V,MA,0.5563129026427767,-0.1016246168789174,0
2016-08-05,23.777272494810298,V,MA,0.5563129026427767,-0.033528006461999764,0
2016-08-08,23.65274213102684,V,MA,0.5563129026427767,-0.22730811686181385,0
2016-08-09,23.797309704946684,V,MA,0.5563129026427767,-0.16731558906346286,0
2016-08-10,23.658615191111195,V,MA,0.5563129026427767,-0.3884396817757427,0
2016-08-11,23.942575583740364,V,MA,0.5563129026427767,-0.0682035998826839,0
2016-08-12,24.064849475049243,V,MA,0.5563129026427767,0.040104767953268096,0
2016-08-15,24.726179104358565,V,MA,0.5563129026427767,0.8442811056849622,0
2016-08-16,25.06392988903194,V,MA,0.5563129026427767,1.2111261860804028,0
2016-08-17,25.23814159417134,V,MA,0.5563129026427767,1.3419101420705817,0
2016-08-18,24.87414153126201,V,MA,0.5563129026427767,0.80652224189383,0
2016-08-19,25.08714802584246,V,MA,0.5563129026427767,1.0568541123158433,0
2016-08-22,25.338432621638248,V,MA,0.5563129026427767,1.3214352867048647,0
2016-08-23,24.8329084505112,V,MA,0.5563129026427767,0.6801682446119625,0
2016-08-24,24.75617053025013,V,MA,0.5563129026427767,0.5795186182206467,0
2016-08-25,24.75264665007134,V,MA,0.5563129026427767,0.575829125972126,0
2016-08-26,24.523570690519165,V,MA,0.5563129026427767,0.3175552273886992,0
2016-08-29,24.640742374026843,V,MA,0.5563129026427767,0.482732519489863,0
2016-08-30,24.75791405757888,V,MA,0.5563129026427767,0.6409315969488002,0
2016-08-31,24.747584707423837,V,MA,0.5563129026427767,0.6394504212331881,0
2016-09-01,24.600744492612407,V,MA,0.5563129026427767,0.458229328067809,0
2016-09-02,25.112395961402186,V,MA,0.5563129026427767,1.158169040997331,0
2016-09-06,25.13422928840896,V,MA,0.5563129026427767,1.1476129206975245,0
2016-09-07,25.387184965273327,V,MA,0.5563129026427767,1.3767570169377603,0
2016-09-08,24.919624158864465,V,MA,0.5563129026427767,0.7315110029634276,0
2016-09-09,24.350210515290318,V,MA,0.5563129026427767,-0.03767890397833997,0
2016-09-12,24.85130221710852,V,MA,0.5563129026427767,0.5751472134903258,0
2016-09-13,24.22136501066535,V,MA,0.5563129026427767,-0.4234950030264826,0
2016-09-14,24.205283672084448,V,MA,0.5563129026427767,-0.5816377500257564,0
2016-09-15,24.291358033589876,V,MA,0.5563129026427767,-0.5198309345623081,0
2016-09-16,24.405187554804748,V,MA,0.5563129026427767,-0.3691256753355589,0
2016-09-19,24.64781388161408,V,MA,0.5563129026427767,0.05946110272711127,0
2016-09-20,24.19410630543905,V,MA,0.5563129026427767,-0.9867729928670853,0
2016-09-21,24.48032684010176,V,MA,0.5563129026427767,-0.42658726131383196,0
2016-09-22,24.15906109489065,V,MA,0.5563129026427767,-1.3299111875593324,0
2016-09-23,23.63522747703561,V,MA,0.5563129026427767,-2.499149974099475,1
2016-09-26,23.216443966218307,V,MA,0.5563129026427767,-2.9679255371057103,1
2016-09-27,23.39080892386702,V,MA,0.5563129026427767,-2.2699527405627022,1
2016-09-28,24.1155274597326,V,MA,0.5563129026427767,-0.8440385655911887,1
2016-09-29,23.608199188625825,V,MA,0.5563129026427767,-1.6629927981699328,1
2016-09-30,23.72679966292072,V,MA,0.5563129026427767,-1.3394178680181041,1
2016-10-03,23.818371848861474,V,MA,0.5563129026427767,-1.0987191011056303,1
2016-10-04,24.043863355583863,V,MA,0.5563129026427767,-0.6412181109145104,1
2016-10-05,23.902714556602973,V,MA,0.5563129026427767,-0.8486255654627103,1
2016-10-06,23.627725582968708,V,MA,0.5563129026427767,-1.2710049201695792,1
2016-10-07,23.54288110058593,V,MA,0.5563129026427767,-1.325667054943989,1
2016-10-10,23.556344271694293,V,MA,0.5563129026427767,-1.2141987720414442,1
2016-10-11,23.23249572849493,V,MA,0.5563129026427767,-1.6350254875273635,1
2016-10-12,23.4232957089546,V,MA,0.5563129026427767,-1.2223852276077076,1
2016-10-13,23.442346209708106,V,MA,0.5563129026427767,-1.1124783754437237,1
2016-10-14,23.862758235635702,V,MA,0.5563129026427767,-0.37248597358979646,0
2016-10-17,23.598460855012284,V,MA,0.5563129026427767,-0.7680051776120309,0
2016-10-18,22.60293858433956,V,MA,0.5563129026427767,-2.3026895677132053,1
2016-10-19,23.22479230990485,V,MA,0.5563129026427767,-1.225491061930643,1
2016-10-20,23.03013777002002,V,MA,0.5563129026427767,-1.519169158947705,1
2016-10-21,22.73213258769848,V,MA,0.5563129026427767,-1.8971291362472833,1
2016-10-24,23.318701063060026,V,MA,0.5563129026427767,-0.7701592623401129,1
2016-10-25,22.41757061192189,V,MA,0.5563129026427767,-2.243768908584012,1
2016-10-26,21.977130551783432,V,MA,0.5563129026427767,-2.5878267477838404,1
2016-10-27,21.93576920517244,V,MA,0.5563129026427767,-2.3271272332216086,1
2016-10-28,20.47831824030238,V,MA,0.5563129026427767,-3.4088023283388678,1
2016-10-31,20.685891610496007,V,MA,0.5563129026427767,-2.7001285477869645,1
2016-11-01,20.939597145618627,V,MA,0.5563129026427767,-2.155780748829224,1
2016-11-02,20.4740746616808,V,MA,0.5563129026427767,-2.3096312211700387,1
2016-11-03,20.65526603041289,V,MA,0.5563129026427767,-1.9353562984111816,1
2016-11-04,20.7794056441833,V,MA,0.5563129026427767,-1.66835838339991,1
2016-11-07,21.24401186928392,V,MA,0.5563129026427767,-1.196910649852087,1
2016-11-08,21.726357616832917,V,MA,0.5563129026427767,-0.7550455439171475,1
2016-11-09,21.804470513611506,V,MA,0.5563129026427767,-0.6407905743806995,1
2016-11-10,21.41521130756345,V,MA,0.5563129026427767,-0.900384757067934,1
2016-11-11,21.361364323357087,V,MA,0.5563129026427767,-0.8835123760825981,1
2016-11-14,19.92592923228669,V,MA,0.5563129026427767,-1.8813201548457237,1
2016-11-15,19.39777336401352,V,MA,0.5563129026427767,-2.0751969424193937,1
2016-11-16,20.16130388038081,V,MA,0.5563129026427767,-1.3988660857842286,1
2016-11-17,20.85057819677632,V,MA,0.5563129026427767,-0.8221476336800982,1
2016-11-18,20.44293181647817,V,MA,0.5563129026427767,-1.0625211503290681,1
2016-11-21,20.64610272432018,V,MA,0.5563129026427767,-0.8480804462666316,1
2016-11-22,19.004768610560497,V,MA,0.5563129026427767,-1.9348911556597477,1
2016-11-23,19.38930829601027,V,MA,0.5563129026427767,-1.5324033497993317,1
2016-11-25,19.29718788785632,V,MA,0.5563129026427767,-1.4967547431768302,1
2016-11-28,19.562714309440807,V,MA,0.5563129026427767,-1.2419952210428375,1
2016-11-29,19.38600092704035,V,MA,0.5563129026427767,-1.3157460614709333,1
2016-11-30,18.5268880234988,V,MA,0.5563129026427767,-1.8307219819363751,1
2016-12-01,17.822252467948864,V,MA,0.5563129026427767,-2.1699580015760627,1
2016-12-02,17.60916087930361,V,MA,0.5563129026427767,-2.12743020870711,1
2016-12-05,17.806718807985312,V,MA,0.5563129026427767,-1.8345643623183845,1
2016-12-06,18.435724486194616,V,MA,0.5563129026427767,-1.3375215904464506,1
2016-12-07,18.78275596073741,V,MA,0.5563129026427767,-1.01738280567826,1
2016-12-08,18.981096200361257,V,MA,0.5563129026427767,-0.8072600718767445,1
2016-12-09,19.06599340649322,V,MA,0.5563129026427767,-0.687292212977863,1
2016-12-12,19.06220724557462,V,MA,0.5563129026427767,-0.6489254638237273,1
2016-12-13,19.69604359205772,V,MA,0.5563129026427767,-0.09442321453356475,0
2016-12-14,19.651614985074623,V,MA,0.5563129026427767,-0.0972427768263138,0
2016-12-15,19.434389541846397,V,MA,0.5563129026427767,-0.2544971858043118,0
2016-12-16,18.842892787591676,V,MA,0.5563129026427767,-0.7119961299586567,0
2016-12-19,18.551082687425627,V,MA,0.5563129026427767,-0.9007930360839758,0
2016-12-20,18.267801779946534,V,MA,0.5563129026427767,-1.0767803993897478,0
2016-12-21,18.256792417061572,V,MA,0.5563129026427767,-1.0392326676945038,0
2016-12-22,17.958542138918943,V,MA,0.5563129026427767,-1.2810700559545822,0
2016-12-23,17.981822680571675,V,MA,0.5563129026427767,-1.2179522511481042,0
2016-12-27,18.121548679541903,V,MA,0.5563129026427767,-1.0459928122918498,0
2016-12-28,18.66448225908298,V,MA,0.5563129026427767,-0.37922355423791576,0
2016-12-29,18.645161725153223,V,MA,0.5563129026427767,-0.37307906421937587,0
2016-12-30,18.62893053850685,V,MA,0.5563129026427767,-0.34384357640972774,0
2017-01-03,18.886799853994766,V,MA,0.5563129026427767,0.05387710863063968,0
2017-01-04,18.968390404315684,V,MA,0.5563129026427767,0.2525260113101105,0
2017-01-05,19.41607076654052,V,MA,0.5563129026427767,1.114650665841892,0
2017-01-06,20.05764610144007,V,MA,0.5563129026427767,1.989517259414025,0
2017-01-09,19.73808325294622,V,MA,0.5563129026427767,1.4366030387018438,0
2017-01-10,19.447783985789528,V,MA,0.5563129026427767,0.9758617220914928,0
2017-01-11,19.647682725386225,V,MA,0.5563129026427767,1.2698424073639047,0
2017-01-12,18.77053844765016,V,MA,0.5563129026427767,-0.03134096841647515,0
2017-01-13,18.588700991840945,V,MA,0.5563129026427767,-0.3148202767937182,0
2017-01-17,18.831185466219612,V,MA,0.5563129026427767,0.007386886666763016,0
2017-01-18,19.002743934004,V,MA,0.5563129026427767,0.22407178436021102,0
2017-01-19,19.202312891384,V,MA,0.5563129026427767,0.5185242437694917,0
2017-01-20,18.55074129608157,V,MA,0.5563129026427767,-0.6873264721440294,0
2017-01-23,19.01487903233256,V,MA,0.5563129026427767,0.15458374579672898,0
2017-01-24,19.872285043544643,V,MA,0.5563129026427767,1.6036101169829913,0
2017-01-25,20.356660464738265,V,MA,0.5563129026427767,2.1719744999304877,-1
2017-01-26,20.16655078570178,V,MA,0.5563129026427767,1.7109313162188011,-1
2017-01-27,20.419700575670788,V,MA,0.5563129026427767,1.949165073424651,-1
2017-01-30,20.63912089068355,V,MA,0.5563129026427767,2.06781621131844,-1
2017-01-31,21.279914079442506,V,MA,0.5563129026427767,2.5131689702035436,-1
2017-02-01,21.72903369749288,V,MA,0.5563129026427767,2.569507005595519,-1
2017-02-02,21.52418862766649,V,MA,0.5563129026427767,2.090685847246962,-1
2017-02-03,24.300874894673285,V,MA,0.5563129026427767,3.5000692707993073,-1
2017-02-06,24.06170682218252,V,MA,0.5563129026427767,2.7600901710528953,-1
2017-02-07,24.009652317891742,V,MA,0.5563129026427767,2.3774352473398164,-1
2017-02-08,23.300797160446898,V,MA,0.5563129026427767,1.7917548785964381,-1
2017-02-09,23.45321088927107,V,MA,0.5563129026427767,1.7208390436492609,-1
2017-02-10,23.76842093514336,V,MA,0.5563129026427767,1.726725348174798,-1
2017-02-13,23.740740227408835,V,MA,0.5563129026427767,1.5757107658438472,-1
2017-02-14,23.807756304451463,V,MA,0.5563129026427767,1.4888025850363005,-1
2017-02-15,24.196130049360256,V,MA,0.5563129026427767,1.5500489028651645,-1
2017-02-16,24.26421702958356,V,MA,0.5563129026427767,1.46449908759808,-1
2017-02-17,24.247770244438698,V,MA,0.5563129026427767,1.351478853861491,-1
2017-02-21,24.288510308910567,V,MA,0.5563129026427767,1.2745764639015975,-1
2017-02-22,24.55591064415716,V,MA,0.5563129026427767,1.2970150492929806,-1
2017-02-23,24.226201920434733,V,MA,0.5563129026427767,1.0756291320023978,-1
2017-02-24,24.32335581281911,V,MA,0.5563129026427767,1.0459275781318025,-1
2017-02-27,24.147176204733427,V,MA,0.5563129026427767,0.9085083451797761,-1
2017-02-28,24.14897356513188,V,MA,0.5563129026427767,0.8546900813446953,-1
2017-03-01,24.157090601405898,V,MA,0.5563129026427767,0.8054984795337604,-1
2017-03-02,24.242977231968126,V,MA,0.5563129026427767,0.7953902751969174,-1
2017-03-03,24.27036275249097,V,MA,0.5563129026427767,0.759047192239994,-1
2017-03-06,24.61145470679581,V,MA,0.5563129026427767,0.9076690766359355,-1
2017-03-07,24.934978948182184,V,MA,0.5563129026427767,1.0682725677465237,-1
2017-03-08,24.83069359880065,V,MA,0.5563129026427767,0.9639473349115086,-1
2017-03-09,25.071539419580876,V,MA,0.5563129026427767,1.083311873436224,-1
2017-03-10,25.431088077057343,V,MA,0.5563129026427767,1.323504195176091,-1
2017-03-13,25.61843835789712,V,MA,0.5563129026427767,1.468547923898454,-1
2017-03-14,25.64224853745958,V,MA,0.5563129026427767,1.5195090058892782,-1
2017-03-15,25.181815918493815,V,MA,0.5563129026427767,1.0792626555214293,-1
2017-03-16,24.95134836928261,V,MA,0.5563129026427767,0.8147516835043029,-1
2017-03-17,25.05439682217468,V,MA,0.5563129026427767,1.0496899890243117,-1
2017-03-20,24.282422415542584,V,MA,0.5563129026427767,-0.24285206842560583,0
2017-03-21,24.12955050750704,V,MA,0.5563129026427767,-0.5038552918443733,0
2017-03-22,24.170290571978896,V,MA,0.5563129026427767,-0.4468379052823168,0
2017-03-23,24.409841511861742,V,MA,0.5563129026427767,-0.11245205054631692,0
2017-03-24,24.5186685566569,V,MA,0.5563129026427767,0.021607871617049634,0
2017-03-27,24.31481350621997,V,MA,0.5563129026427767,-0.42153239339924314,0
2017-03-28,24.194525866897976,V,MA,0.5563129026427767,-0.718076288311293,0
2017-03-29,24.46708634583075,V,MA,0.5563129026427767,-0.20702853332450422,0
2017-03-30,23.985897183782605,V,MA,0.5563129026427767,-1.2135998908599834,0
2017-03-31,23.960193054897985,V,MA,0.5563129026427767,-1.221549952805112,0
2017-04-03,24.54083594914128,V,MA,0.5563129026427767,-0.03064670906468887,0
2017-04-04,24.07632550975844,V,MA,0.5563129026427767,-0.980081774436797,0
2017-04-05,24.205136075887445,V,MA,0.5563129026427767,-0.6826085251068705,0
2017-04-06,24.07106304477049,V,MA,0.5563129026427767,-0.9398391728322459,0
2017-04-07,23.84344003056428,V,MA,0.5563129026427767,-1.3319951675953017,0
2017-04-10,23.913628023414887,V,MA,0.5563129026427767,-1.1599282396447534,0
2017-04-11,24.01527057273493,V,MA,0.5563129026427767,-0.9457590021212464,0
2017-04-12,24.194258315763825,V,MA,0.5563129026427767,-0.6022122214331838,0
2017-04-13,24.504512993136387,V,MA,0.5563129026427767,-0.016949271193247253,0
2017-04-17,24.619066272611065,V,MA,0.5563129026427767,0.18440868998171084,0
2017-04-18,24.62337681695235,V,MA,0.5563129026427767,0.1920381006040349,0
2017-04-19,24.76371224295427,V,MA,0.5563129026427767,0.4813514245351069,0
2017-04-20,24.860087979524398,V,MA,0.5563129026427767,0.6685366117054528,0
2017-04-21,25.02925500708884,V,MA,0.5563129026427767,1.0073664761139483,0
2017-04-24,24.92942172628978,V,MA,0.5563129026427767,0.8841273941798824,0
2017-04-25,24.94580965748093,V,MA,0.5563129026427767,1.0506151550997775,0
2017-04-26,24.652837717184056,V,MA,0.5563129026427767,0.5316648477709986,0
2017-04-27,23.954983168730102,V,MA,0.5563129026427767,-1.214546075854379,0
2017-04-28,24.01114192418715,V,MA,0.5563129026427767,-1.000552548799534,0
2017-05-01,24.022202826021505,V,MA,0.5563129026427767,-0.9214823747565949,0
2017-05-02,24.296854641557992,V,MA,0.5563129026427767,-0.1273302625140943,0
2017-05-03,24.620752616028163,V,MA,0.5563129026427767,0.7608282527150284,0
2017-05-04,24.477570533564915,V,MA,0.5563129026427767,0.3190413516556666,0
2017-05-05,24.202816695860623,V,MA,0.5563129026427767,-0.4551956777700806,0
2017-05-08,24.513966179062077,V,MA,0.5563129026427767,0.44346419131006687,0
2017-05-09,24.69468207106899,V,MA,0.5563129026427767,0.9149542841734896,0
2017-05-10,24.802139612409576,V,MA,0.5563129026427767,1.1409393923545905,0
2017-05-11,24.72497756056709,V,MA,0.5563129026427767,0.8894873094815902,0
2017-05-12,24.99830807019072,V,MA,0.5563129026427767,1.5198315058040013,0
2017-05-15,24.896034976139845,V,MA,0.5563129026427767,1.1656897446232188,0
2017-05-16,24.67302732712792,V,MA,0.5563129026427767,0.5455465902688211,0
2017-05-17,24.418209912668296,V,MA,0.5563129026427767,-0.1776675486555201,0
2017-05-18,24.66730137449216,V,MA,0.5563129026427767,0.4700397331402416,0
2017-05-19,24.68195732725561,V,MA,0.5563129026427767,0.4642307089602613,0
2017-05-22,24.71066252676968,V,MA,0.5563129026427767,0.49516826681107345,0
2017-05-23,24.9099335505933,V,MA,0.5563129026427767,1.0501912710001409,0
